outcome,pred_fog,G1,G2,G3,G4,G5
correct-reject,1.3611328e-11,-0.009716876514911854,-0.009707408256813195,-0.00970920818737954,-0.009714887442314973,-0.00954512821311935
correct-reject,1.397109e-09,-0.00968344748011874,-0.009680739635711458,-0.00967903247663944,-0.009679878892184508,-0.00967040874348477
correct-reject,0.22993432,0.06358959502423889,-0.03695808972826112,0.04767489733007221,0.03419373935757222,0.07304066938823889
false-alarm,0.86692876,0.3099527939443722,0.3188300193360389,0.12076195704020555,-0.029275120805627747,0.09826560185687222
correct-reject,0.5206805,0.03626283322735889,0.10140137486982555,0.025846339259825546,0.32017614346440887,-0.01139969944955778
false-alarm,0.9600197,-0.10115467644288777,0.2462555863761789,0.09062138356744558,0.4204540278403455,0.2554498700307789
correct-reject,8.615503e-06,-0.009651387128688654,-0.009653848574705637,-0.009653361956896013,-0.009652336818569923,-0.009773954149278683
correct-reject,3.9369556e-06,-0.009609637458059653,-0.009610192249965925,-0.009601673891896761,-0.009609286671878133,-0.009958778356338436
correct-reject,7.783116e-06,-0.00967363527639037,-0.00967615779952944,-0.009678304904053992,-0.009680415045602977,-0.009677215602562135
correct-reject,0.00030507366,-0.009606954612655386,-0.009596502147806758,-0.009715428209709135,-0.009598198408556047,-0.00957135124941159
correct-reject,0.0005918181,-0.009551848697638319,-0.009527201006184614,-0.009582499575305707,-0.009569165230003918,-0.009570976119006366
correct-reject,0.050298337,-0.001351860749769885,-0.004956182290260297,0.0018952341515802822,0.0032856320319950344,0.003032005228315951
correct-reject,0.00038736773,-0.010015488822260511,-0.009753453156759568,-0.009507933590660761,-0.009302553843223817,-0.00942671121523426
correct-reject,0.0068115494,-0.013605900571459517,-0.008111723606280184,-0.011524257224559516,-0.004258611681288519,-0.004081466544551184
correct-reject,0.65547395,0.1488636801148722,0.14395926297278885,-0.057449474695127796,0.22472504969528886,0.14698192328403886
false-alarm,0.9994748,0.1142798386220389,0.2841482994203722,0.022174998026205525,0.32549836056370557,0.2049797947395389
correct-reject,0.0736996,0.04355574459809589,-0.04321245067455079,0.005977642939820882,0.014086127613940878,0.00489902689455422
hit,0.9372097,-0.05309274185382444,0.25738679254034225,0.13465182584932556,0.35021531093759223,0.19965500389842558
hit,0.9999981,0.16887418580828892,0.01925383569495555,-0.0649543859931278,0.6821234879259556,0.1463074679357889
false-alarm,0.99894696,0.05567747168887224,0.22328864105553892,0.13337755749845553,0.40558890936012226,0.13262087176887222
false-alarm,0.9438185,0.16555423169383754,0.17556652695700758,0.17261887761700423,0.1057395254230909,0.2759458296809209
false-alarm,0.9215512,0.15187626898653955,0.1563998230470979,0.1430832648943729,0.18278548567781125,0.23901284876603954
hit,0.98409027,0.14667895574841222,0.1433935883408456,0.07448093102792888,0.4355591846875122,0.13558410156716225
hit,0.92538124,0.32375173029567056,0.12101181854317056,0.0993082761998372,0.16994838586084557,0.16296752047233723
correct-reject,0.0055762143,-0.009999468213736915,-0.0067263156924957474,-0.010005460279624914,-0.009686437887544416,-0.006399612554736918
correct-reject,2.6418743e-08,-0.01241606010525226,-0.007989175928613139,-0.007759135699265384,-0.01233237799760819,-0.007896732497399939
correct-reject,1.0734797e-06,-0.009984984253979791,-0.00991941335937424,-0.008610252232186989,-0.00996068239016466,-0.009917106392433232
correct-reject,1.5103654e-11,-0.009688524343288506,-0.009680627740399668,-0.009676604536553965,-0.009673814531644368,-0.009673937461152417
correct-reject,2.3041102e-10,-0.00968167706015724,-0.009675089690173314,-0.00967880336135231,-0.009678844340963562,-0.009679093945492486
correct-reject,5.604691e-08,-0.009681658244942073,-0.009675785966770645,-0.009682374845487136,-0.009674906137616379,-0.009678727433322673
correct-reject,0.0006291965,-0.009636375498389433,-0.00949316073526879,-0.009550333998773015,-0.009482634824823047,-0.009601806570884632
correct-reject,7.948848e-06,-0.009688523508175563,-0.009682742356212483,-0.009670481838844731,-0.009673422446594315,-0.009670388478311816
correct-reject,4.670133e-05,-0.009847341332834778,-0.009632448361237233,-0.009584620249502813,-0.009491880603478898,-0.009790518081085192
correct-reject,0.0002862148,-0.00547365889072547,-0.006213385501324325,-0.01337490407551516,-0.008406326933931823,-0.014639018226642138
correct-reject,0.00041989636,-0.029106345544326315,-0.027800793417799983,0.065602388964707,-0.02843124789553665,-0.028237614735182978
correct-reject,0.001406856,-0.011472405751144199,-0.008690132992225728,-0.009252459823492397,-0.007203828444530728,-0.010367825616745863
correct-reject,5.992123e-06,-0.01589834241394059,-0.007765317384986467,-0.009643760669615083,-0.006897368011361341,-0.008182730148235428
correct-reject,2.471303e-05,-0.009649618260979773,-0.009626170226565098,-0.009794416053841131,-0.009634628870749272,-0.009663975216003637
correct-reject,0.0014507406,-0.008883722567384074,-0.009505223822747507,-0.009674225455942514,-0.00945579674114074,-0.009423799040924073
correct-reject,0.00036061872,-0.010623308725916452,-0.010070789259698117,-0.010555486619283117,-0.008378235328816454,-0.008405069694424781
correct-reject,0.011715171,0.04348741698868805,-0.07209581134109695,-0.02253242060409529,0.035674473939278056,-0.02121199661091278
correct-reject,0.020420903,0.18068971984126886,-0.004253077483564452,-0.0048912717628144566,-0.06107690163647278,-0.13844107458655613
correct-reject,0.08799262,0.09954627271546222,-0.019042351967871126,-0.01462197363517944,-0.0027698714232877765,-0.023512964317262783
correct-reject,0.5261055,0.3120710492764122,-0.07854417561455443,0.09147533043504555,0.04783176175271225,0.10487802552224555
hit,0.87889665,0.5456403512944363,0.04933111834735305,0.13807136145426138,0.1486409131911593,-0.051180602915349066
correct-reject,0.2717197,0.07872224900545724,0.06603113115004056,0.00021915744254055042,0.09091010227970724,-0.012556448505884443
hit,0.99835,0.07278857765170553,0.1321677803275389,0.07065191907170554,0.7198126287525389,-0.045464414431627756
hit,0.97397566,0.3215804160823056,-0.06904346518211112,0.19630534994397222,0.2495068163228889,0.22723303420480556
correct-reject,0.1496226,0.06176585290579389,0.04946583461381972,0.05775163551230056,0.06082206116581972,-0.12857629282587277
correct-reject,0.008136618,0.013238410746890788,-0.020747992808329885,0.007843382957860955,0.02048865079172345,-0.061079342316284216
correct-reject,9.2954266e-05,-0.00991461230849229,-0.009461920502315684,-0.009272217692371848,-0.009084219666893661,-0.010567538458065432
correct-reject,1.3405178e-06,-0.011315915510582536,-0.009490205267267057,-0.009613516647133832,-0.009435627359052142,-0.008536903844103343
correct-reject,1.3951876e-07,-0.009674899567891778,-0.009673330726152616,-0.00968194461300803,-0.009682908659016555,-0.009680285062069928
correct-reject,1.3849128e-06,-0.009678759950139152,-0.009678241879382212,-0.009678509634334026,-0.009678106640430522,-0.009678510523853002
correct-reject,6.3239336e-06,-0.00968160518273285,-0.009681596714640368,-0.009675440089530161,-0.00967377315232692,-0.00967477348890861
correct-reject,1.9900856e-06,-0.009827946156679099,-0.009823427000592001,-0.009831510394520007,-0.009464485854774454,-0.009444149221573344
correct-reject,0.00010855312,-0.00959878769056387,-0.009763073237655488,-0.009780050012246978,-0.009593836118486253,-0.009549208569186328
correct-reject,0.00010753767,-0.010184402200905149,-0.009854774687147898,-0.010169906141951067,-0.0096665833095029,-0.0084103042886319
correct-reject,0.0019745538,-0.010836709245268281,-0.010048899307444114,-0.009677643038135784,-0.010225802401759116,-0.005629900635531616
correct-reject,0.7281205,0.1187776344780422,0.09056307209454223,0.13814412867720888,0.09791072733319221,0.23433142878887553
correct-reject,0.5927309,0.23547479021243556,0.22974697702125224,0.02949070997964391,0.026563826529368895,0.023061087629160523
hit,0.9998541,0.1741513012424889,0.28267952928257223,0.18795971289423888,0.1532185224942389,0.15345152545832225
hit,0.99999976,0.10203367854437223,0.03758023328603889,0.16242896203603888,0.5810580039610389,0.06850537354437221
hit,0.99999976,0.16649865268487227,0.09013036418903886,-0.01545702983429444,0.6161567800223723,0.09427748430987222
correct-reject,0.7460587,0.17501627431808053,0.15841557874203888,0.20684768103078888,0.27724210656703885,-0.11985644928608613
hit,0.9997781,-0.04734774553744612,0.06688305851669554,0.12629394966586222,0.5499671654908622,0.25558816323588723
false-alarm,0.9997336,0.11429000443697221,-0.019663153563027738,0.02832732729930556,0.677878307578639,0.15050760561997223
miss,0.779714,0.24641085173603894,0.24471521239270552,0.14058843940937224,0.20272009488437223,-0.10311410705062779
miss,0.012068826,0.0010424227280368846,-0.0021638509540731175,-0.034884598456489786,0.0019740308378768836,-0.002292686783489786
correct-reject,0.0062898095,-0.008830766179602451,-0.008400269993952447,-0.00862466712415745,-0.008930821692244118,-0.007317173638182453
correct-reject,0.00068897824,0.0021748004440247525,0.002072066831416419,-0.022386354214908588,-0.008000231936962917,-0.02156481175170858
correct-reject,0.0225515,-0.02821029513979328,-0.022784627463869944,-0.014823228801316618,-0.019341786893374124,0.059317929670215055
correct-reject,0.0034085116,-0.0008939189597411143,-0.0020529940093119495,-0.016815507811395288,-0.01654615754711612,-0.008676418300574449
false-alarm,0.9907957,0.07887082720520555,0.1515913673660389,0.3137851224218722,0.31506953006270555,0.08308534431603888
hit,0.9999881,0.2042984825499489,0.09775667026078226,0.21397811240709058,0.6243923282967822,-0.18883100214274273
hit,0.9999994,0.4664042186265389,-0.1342996857326278,0.0752100499173722,0.4221463295007056,0.12214497905987226
correct-reject,0.33561823,0.11899318260613256,0.028023829274045883,0.04781070055542089,0.052958438793212555,0.039438570143049224
hit,0.9983884,0.30014403330302136,0.017612145000738037,0.1897895202979214,0.21934902959247554,0.22310016317770473
hit,0.9960995,0.10090622547612553,-0.021643438704707776,0.0004217695423588989,0.5026988783511257,0.36532255670695896
hit,0.98619545,0.07403851190595552,0.13513680260595556,0.1668758191580389,0.4074546185288722,0.1542961891730389
correct-reject,0.00024861214,-0.010988286509984938,-0.008684341099455269,-0.00880462010326027,-0.010874569211656854,-0.008793079703781598
correct-reject,5.909028e-08,-0.009531290825367425,-0.009561110641515757,-0.010209093965305274,-0.009531056008232272,-0.009560898087718189
correct-reject,1.692383e-09,-0.009120076327110765,-0.008784890406150518,-0.01291709183553829,-0.008781661638367124,-0.008789786730972223
correct-reject,6.545789e-07,-0.010005770703340973,-0.00938596032760073,-0.010230627056432176,-0.009385807162928533,-0.009384688377836507
correct-reject,7.9863945e-08,-0.009682147798219163,-0.009675868035262854,-0.009681795529609965,-0.009676199281977592,-0.009677418083069335
correct-reject,4.652421e-06,-0.009663564092237878,-0.009690073594685433,-0.009695458278747212,-0.009677311768939396,-0.009662450893528993
correct-reject,2.5387121e-06,-0.009558111107537893,-0.009721894320834349,-0.009723406831058067,-0.009692798475500817,-0.009694757893207784
correct-reject,3.3499215e-05,-0.009599890279512076,-0.009614360568794281,-0.00985023820684358,-0.009717530128463263,-0.009577989444525713
correct-reject,4.917681e-07,-0.009698537984667549,-0.009667676950243027,-0.00964051769829207,-0.009693164102778462,-0.009693119892157804
correct-reject,9.591733e-07,-0.009678482182145844,-0.009677797790246452,-0.009679414935142301,-0.009678054903116698,-0.009678799817487621
correct-reject,2.9834848e-05,-0.009663849755662817,-0.009660343080969983,-0.009713407254802731,-0.009657356648663315,-0.009668751888040067
correct-reject,0.0025161565,-0.007727556155144841,-0.007745546976868548,-0.010395793492966007,-0.010516518488173013,-0.009491936514986506
correct-reject,0.010862513,0.021911798345736564,-0.11965299785184212,0.016765005634033704,0.021394781167067233,0.022050417076865697
false-alarm,0.87651116,0.10463287264404886,0.15531754439358222,0.19226232533141555,0.1978560066033989,0.17804890239941554
false-alarm,0.99530244,0.08946212831648223,0.10842352658329887,0.011287719030632224,0.5598660032874655,0.17786955415398223
false-alarm,0.95110583,0.1461083369570389,0.003901704780372219,0.1991650270020389,0.32755145393870555,0.22598579869370558
correct-reject,0.105307475,0.0007986611469705494,0.023002508959295554,0.00010101278910389089,0.011083135247962216,0.021928648228528885
false-alarm,0.9469616,-0.04377825077851946,0.09586716695474219,0.2467335038103256,0.3315502958682156,0.2681953755170972
correct-reject,0.782441,-0.06078644483569447,0.10450087663947223,0.09460535320930556,0.5083614787903056,0.08736622756847223
false-alarm,0.9559314,-0.00613168951002778,0.15772331292355557,0.15293854238305557,0.24319743209822225,0.35981029347705556
correct-reject,0.0002578161,-0.00909239091269775,-0.009232959286429917,-0.009193647703014417,-0.009279481168209081,-0.011337213557787747
correct-reject,0.00847902,-0.016857677221006114,-0.00943916126023945,-0.007022862138906119,0.0020901465994938844,-0.008684934607481116
hit,0.99997747,0.14807603170820555,0.18861475290903884,-0.06854342872429445,0.5788626673707055,0.10457393810820557
hit,0.99999976,0.17136753737197225,0.014014419203638898,0.009925295750638892,0.7462706253511389,0.010028373694472221
correct-reject,0.371982,0.09091489296456289,0.04085223272620454,0.07474928636726288,0.06302024548990122,0.05405183382392956
false-alarm,0.9953054,0.25164160806115954,0.15553625820284206,0.19497250843684205,0.2068770065076754,0.13788451016334208
hit,0.9999776,0.44356043471053896,0.016301175679705543,-0.09355159375029443,0.5644358131130389,0.020838261618872256
hit,0.9220445,0.21054478128557225,0.08920942209357224,0.18617306185190557,0.2476739374762389,0.14004978866457224
correct-reject,0.04927413,0.003162304391578551,-0.003137816951504781,0.0008960112934793818,0.0008979020252452164,-0.0009377793869372823
false-alarm,0.95380175,0.18266203356910993,0.0389635838284432,0.24406293451576572,0.28475677658519327,0.15496291287334907
hit,0.9975459,0.06459974118969594,0.1424668471566043,0.06449548428739593,0.5343939243673439,0.14319639437082096
hit,0.9635442,0.1103823875480322,-0.061299951081359466,0.2197731875938822,0.36045148751595724,0.2858435797953489
correct-reject,0.00906085,-0.0016156840383255932,-0.00809085243939767,-0.011563056016080885,-0.009011644450117502,-0.009051421684217267
correct-reject,0.008932833,-0.007399704559263784,-0.008696202750774616,-0.006597479614987949,-0.007160544361899617,-0.009606744341212947
correct-reject,0.019828495,-0.01067374468916945,-0.005445810151727789,-0.004555010312019451,-0.005999000094119448,-0.0018914483811027815
correct-reject,0.0061191926,-0.01292031254407515,-0.019838610924262156,-0.009270679346221559,-0.009347373330504493,0.009102660516924443
correct-reject,0.00015155654,-0.009635299182164117,-0.00953897615986412,-0.009721453336688694,-0.009663687210401615,-0.009682535739020367
