,Unnamed: 0,Date,VIS,CAT,CAT1600,CAT3200,CAT6400
2620,2620,20150508,5.0,1,1,1,0
2621,2621,20150508,4.0,1,1,1,0
2622,2622,20150508,7.0,1,1,1,1
2623,2623,20150508,5.0,1,1,1,0
2624,2624,20150511,5.0,1,1,1,0
2625,2625,20150511,4.0,1,1,1,0
2626,2626,20150511,5.0,1,1,1,0
2627,2627,20150511,4.0,1,1,1,0
2628,2628,20150514,7.0,1,1,1,1
2629,2629,20150514,5.0,1,1,1,0
2630,2630,20150514,7.0,1,1,1,1
2631,2631,20150514,7.0,1,1,1,1
2632,2632,20150515,10.0,1,1,1,1
2633,2633,20150515,7.0,1,1,1,1
2634,2634,20150515,7.0,1,1,1,1
2635,2635,20150515,10.0,1,1,1,1
2636,2636,20150518,5.0,1,1,1,0
2637,2637,20150518,7.0,1,1,1,1
2638,2638,20150518,7.0,1,1,1,1
2639,2639,20150518,7.0,1,1,1,1
2640,2640,20150519,7.0,1,1,1,1
2641,2641,20150519,7.0,1,1,1,1
2642,2642,20150519,10.0,1,1,1,1
2643,2643,20150519,10.0,1,1,1,1
2644,2644,20150520,10.0,1,1,1,1
2645,2645,20150520,5.0,1,1,1,0
2646,2646,20150520,10.0,1,1,1,1
2647,2647,20150520,10.0,1,1,1,1
2648,2648,20150522,10.0,1,1,1,1
2649,2649,20150522,10.0,1,1,1,1
2650,2650,20150522,10.0,1,1,1,1
2651,2651,20150522,10.0,1,1,1,1
2652,2652,20150523,10.0,1,1,1,1
2653,2653,20150523,10.0,1,1,1,1
2654,2654,20150523,10.0,1,1,1,1
2655,2655,20150523,10.0,1,1,1,1
2656,2656,20150524,7.0,1,1,1,1
2657,2657,20150524,10.0,1,1,1,1
2658,2658,20150524,10.0,1,1,1,1
2659,2659,20150524,10.0,1,1,1,1
2660,2660,20150525,10.0,1,1,1,1
2661,2661,20150525,7.0,1,1,1,1
2662,2662,20150525,7.0,1,1,1,1
2663,2663,20150525,7.0,1,1,1,1
2664,2664,20150526,5.0,1,1,1,0
2665,2665,20150526,5.0,1,1,1,0
2666,2666,20150526,7.0,1,1,1,1
2667,2667,20150526,7.0,1,1,1,1
2668,2668,20150527,7.0,1,1,1,1
2669,2669,20150527,7.0,1,1,1,1
2670,2670,20150527,7.0,1,1,1,1
2671,2671,20150527,7.0,1,1,1,1
2672,2672,20150528,7.0,1,1,1,1
2673,2673,20150528,7.0,1,1,1,1
2674,2674,20150528,7.0,1,1,1,1
2675,2675,20150528,10.0,1,1,1,1
2676,2676,20150530,10.0,1,1,1,1
2677,2677,20150530,10.0,1,1,1,1
2678,2678,20150530,10.0,1,1,1,1
2679,2679,20150530,10.0,1,1,1,1
2680,2680,20150531,10.0,1,1,1,1
2681,2681,20150531,10.0,1,1,1,1
2682,2682,20150531,10.0,1,1,1,1
2683,2683,20150531,10.0,1,1,1,1
2684,2684,20150601,10.0,1,1,1,1
2685,2685,20150601,10.0,1,1,1,1
2686,2686,20150601,10.0,1,1,1,1
2687,2687,20150601,10.0,1,1,1,1
2688,2688,20150602,10.0,1,1,1,1
2689,2689,20150602,10.0,1,1,1,1
2690,2690,20150602,10.0,1,1,1,1
2691,2691,20150602,10.0,1,1,1,1
2692,2692,20150603,10.0,1,1,1,1
2693,2693,20150603,10.0,1,1,1,1
2694,2694,20150603,10.0,1,1,1,1
2695,2695,20150603,10.0,1,1,1,1
2696,2696,20150604,10.0,1,1,1,1
2697,2697,20150604,10.0,1,1,1,1
2698,2698,20150604,10.0,1,1,1,1
2699,2699,20150604,10.0,1,1,1,1
2700,2700,20150605,10.0,1,1,1,1
2701,2701,20150605,10.0,1,1,1,1
2702,2702,20150605,10.0,1,1,1,1
2703,2703,20150605,10.0,1,1,1,1
2704,2704,20150606,10.0,1,1,1,1
2705,2705,20150606,10.0,1,1,1,1
2706,2706,20150606,10.0,1,1,1,1
2707,2707,20150606,10.0,1,1,1,1
2708,2708,20150607,10.0,1,1,1,1
2709,2709,20150607,10.0,1,1,1,1
2710,2710,20150607,10.0,1,1,1,1
2711,2711,20150607,10.0,1,1,1,1
2712,2712,20150608,10.0,1,1,1,1
2713,2713,20150608,10.0,1,1,1,1
2714,2714,20150608,10.0,1,1,1,1
2715,2715,20150608,10.0,1,1,1,1
2716,2716,20150609,10.0,1,1,1,1
2717,2717,20150609,10.0,1,1,1,1
2718,2718,20150609,10.0,1,1,1,1
2719,2719,20150609,10.0,1,1,1,1
2720,2720,20150611,10.0,1,1,1,1
2721,2721,20150611,10.0,1,1,1,1
2722,2722,20150611,10.0,1,1,1,1
2723,2723,20150611,10.0,1,1,1,1
2724,2724,20150612,10.0,1,1,1,1
2725,2725,20150612,10.0,1,1,1,1
2726,2726,20150612,10.0,1,1,1,1
2727,2727,20150612,10.0,1,1,1,1
2728,2728,20150614,7.0,1,1,1,1
2729,2729,20150614,7.0,1,1,1,1
2730,2730,20150614,10.0,1,1,1,1
2731,2731,20150614,10.0,1,1,1,1
2732,2732,20150615,10.0,1,1,1,1
2733,2733,20150615,10.0,1,1,1,1
2734,2734,20150615,10.0,1,1,1,1
2735,2735,20150615,10.0,1,1,1,1
2736,2736,20150616,10.0,1,1,1,1
2737,2737,20150616,10.0,1,1,1,1
2738,2738,20150616,7.0,1,1,1,1
2739,2739,20150616,10.0,1,1,1,1
2740,2740,20150619,7.0,1,1,1,1
2741,2741,20150619,7.0,1,1,1,1
2742,2742,20150619,10.0,1,1,1,1
2743,2743,20150619,10.0,1,1,1,1
2744,2744,20150620,10.0,1,1,1,1
2745,2745,20150620,10.0,1,1,1,1
2746,2746,20150620,10.0,1,1,1,1
2747,2747,20150620,7.0,1,1,1,1
2748,2748,20150621,7.0,1,1,1,1
2749,2749,20150621,7.0,1,1,1,1
2750,2750,20150621,7.0,1,1,1,1
2751,2751,20150621,7.0,1,1,1,1
2752,2752,20150622,10.0,1,1,1,1
2753,2753,20150622,7.0,1,1,1,1
2754,2754,20150622,7.0,1,1,1,1
2755,2755,20150622,10.0,1,1,1,1
2756,2756,20150623,10.0,1,1,1,1
2757,2757,20150623,10.0,1,1,1,1
2758,2758,20150623,10.0,1,1,1,1
2759,2759,20150623,10.0,1,1,1,1
2760,2760,20150625,10.0,1,1,1,1
2761,2761,20150625,10.0,1,1,1,1
2762,2762,20150625,10.0,1,1,1,1
2763,2763,20150625,10.0,1,1,1,1
2764,2764,20150626,10.0,1,1,1,1
2765,2765,20150626,10.0,1,1,1,1
2766,2766,20150626,10.0,1,1,1,1
2767,2767,20150626,10.0,1,1,1,1
2768,2768,20150628,10.0,1,1,1,1
2769,2769,20150628,10.0,1,1,1,1
2770,2770,20150628,10.0,1,1,1,1
2771,2771,20150628,7.0,1,1,1,1
2772,2772,20150703,7.0,1,1,1,1
2773,2773,20150703,5.0,1,1,1,0
2774,2774,20150703,7.0,1,1,1,1
2775,2775,20150703,7.0,1,1,1,1
2776,2776,20150704,10.0,1,1,1,1
2777,2777,20150704,7.0,1,1,1,1
2778,2778,20150704,10.0,1,1,1,1
2779,2779,20150704,10.0,1,1,1,1
2780,2780,20150706,7.0,1,1,1,1
2781,2781,20150706,5.0,1,1,1,0
2782,2782,20150706,7.0,1,1,1,1
2783,2783,20150706,7.0,1,1,1,1
2784,2784,20150707,7.0,1,1,1,1
2785,2785,20150707,5.0,1,1,1,0
2786,2786,20150707,7.0,1,1,1,1
2787,2787,20150707,5.0,1,1,1,0
2788,2788,20150709,7.0,1,1,1,1
2789,2789,20150709,4.0,1,1,1,0
2790,2790,20150709,7.0,1,1,1,1
2791,2791,20150709,7.0,1,1,1,1
2792,2792,20150710,7.0,1,1,1,1
2793,2793,20150710,5.0,1,1,1,0
2794,2794,20150710,7.0,1,1,1,1
2795,2795,20150710,10.0,1,1,1,1
2796,2796,20150711,10.0,1,1,1,1
2797,2797,20150711,7.0,1,1,1,1
2798,2798,20150711,10.0,1,1,1,1
2799,2799,20150711,10.0,1,1,1,1
2800,2800,20150712,10.0,1,1,1,1
2801,2801,20150712,10.0,1,1,1,1
2802,2802,20150712,10.0,1,1,1,1
2803,2803,20150712,10.0,1,1,1,1
2804,2804,20150713,10.0,1,1,1,1
2805,2805,20150713,10.0,1,1,1,1
2806,2806,20150713,10.0,1,1,1,1
2807,2807,20150713,10.0,1,1,1,1
2808,2808,20150714,10.0,1,1,1,1
2809,2809,20150714,10.0,1,1,1,1
2810,2810,20150714,10.0,1,1,1,1
2811,2811,20150714,10.0,1,1,1,1
2812,2812,20150715,10.0,1,1,1,1
2813,2813,20150715,10.0,1,1,1,1
2814,2814,20150715,10.0,1,1,1,1
2815,2815,20150715,10.0,1,1,1,1
2816,2816,20150716,10.0,1,1,1,1
2817,2817,20150716,10.0,1,1,1,1
2818,2818,20150716,10.0,1,1,1,1
2819,2819,20150716,10.0,1,1,1,1
2820,2820,20150717,10.0,1,1,1,1
2821,2821,20150717,10.0,1,1,1,1
2822,2822,20150717,10.0,1,1,1,1
2823,2823,20150717,10.0,1,1,1,1
2824,2824,20150718,10.0,1,1,1,1
2825,2825,20150718,7.0,1,1,1,1
2826,2826,20150718,10.0,1,1,1,1
2827,2827,20150718,10.0,1,1,1,1
2828,2828,20150719,10.0,1,1,1,1
2829,2829,20150719,5.0,1,1,1,0
2830,2830,20150719,10.0,1,1,1,1
2831,2831,20150719,10.0,1,1,1,1
2832,2832,20150720,10.0,1,1,1,1
2833,2833,20150720,10.0,1,1,1,1
2834,2834,20150720,10.0,1,1,1,1
2835,2835,20150720,10.0,1,1,1,1
2836,2836,20150721,10.0,1,1,1,1
2837,2837,20150721,7.0,1,1,1,1
2838,2838,20150721,10.0,1,1,1,1
2839,2839,20150721,10.0,1,1,1,1
2840,2840,20150722,10.0,1,1,1,1
2841,2841,20150722,7.0,1,1,1,1
2842,2842,20150722,7.0,1,1,1,1
2843,2843,20150722,7.0,1,1,1,1
2844,2844,20150723,7.0,1,1,1,1
2845,2845,20150723,5.0,1,1,1,0
2846,2846,20150723,10.0,1,1,1,1
2847,2847,20150723,10.0,1,1,1,1
2848,2848,20150724,7.0,1,1,1,1
2849,2849,20150724,7.0,1,1,1,1
2850,2850,20150724,10.0,1,1,1,1
2851,2851,20150724,10.0,1,1,1,1
2852,2852,20150725,10.0,1,1,1,1
2853,2853,20150725,5.0,1,1,1,0
2854,2854,20150725,10.0,1,1,1,1
2855,2855,20150725,10.0,1,1,1,1
2856,2856,20150726,10.0,1,1,1,1
2857,2857,20150726,7.0,1,1,1,1
2858,2858,20150726,10.0,1,1,1,1
2859,2859,20150726,7.0,1,1,1,1
2860,2860,20150727,10.0,1,1,1,1
2861,2861,20150727,7.0,1,1,1,1
2862,2862,20150727,10.0,1,1,1,1
2863,2863,20150727,7.0,1,1,1,1
2864,2864,20150728,7.0,1,1,1,1
2865,2865,20150728,7.0,1,1,1,1
2866,2866,20150728,7.0,1,1,1,1
2867,2867,20150728,7.0,1,1,1,1
2868,2868,20150729,7.0,1,1,1,1
2869,2869,20150729,4.0,1,1,1,0
2870,2870,20150729,7.0,1,1,1,1
2871,2871,20150729,10.0,1,1,1,1
2872,2872,20150730,10.0,1,1,1,1
2873,2873,20150730,10.0,1,1,1,1
2874,2874,20150730,10.0,1,1,1,1
2875,2875,20150730,10.0,1,1,1,1
2876,2876,20150801,10.0,1,1,1,1
2877,2877,20150801,10.0,1,1,1,1
2878,2878,20150801,10.0,1,1,1,1
2879,2879,20150801,10.0,1,1,1,1
2880,2880,20150803,10.0,1,1,1,1
2881,2881,20150803,10.0,1,1,1,1
2882,2882,20150803,10.0,1,1,1,1
2883,2883,20150803,10.0,1,1,1,1
2884,2884,20150804,10.0,1,1,1,1
2885,2885,20150804,10.0,1,1,1,1
2886,2886,20150804,10.0,1,1,1,1
2887,2887,20150804,10.0,1,1,1,1
2888,2888,20150805,10.0,1,1,1,1
2889,2889,20150805,10.0,1,1,1,1
2890,2890,20150805,10.0,1,1,1,1
2891,2891,20150805,10.0,1,1,1,1
2892,2892,20150808,10.0,1,1,1,1
2893,2893,20150808,7.0,1,1,1,1
2894,2894,20150808,10.0,1,1,1,1
2895,2895,20150808,7.0,1,1,1,1
2896,2896,20150809,10.0,1,1,1,1
2897,2897,20150809,7.0,1,1,1,1
2898,2898,20150809,10.0,1,1,1,1
2899,2899,20150809,10.0,1,1,1,1
2900,2900,20150810,10.0,1,1,1,1
2901,2901,20150810,7.0,1,1,1,1
2902,2902,20150810,10.0,1,1,1,1
2903,2903,20150810,10.0,1,1,1,1
2904,2904,20150811,10.0,1,1,1,1
2905,2905,20150811,10.0,1,1,1,1
2906,2906,20150811,10.0,1,1,1,1
2907,2907,20150811,10.0,1,1,1,1
2908,2908,20150812,10.0,1,1,1,1
2909,2909,20150812,10.0,1,1,1,1
2910,2910,20150812,10.0,1,1,1,1
2911,2911,20150812,10.0,1,1,1,1
2912,2912,20150813,10.0,1,1,1,1
2913,2913,20150813,10.0,1,1,1,1
2914,2914,20150813,10.0,1,1,1,1
2915,2915,20150813,10.0,1,1,1,1
2916,2916,20150814,10.0,1,1,1,1
2917,2917,20150814,10.0,1,1,1,1
2918,2918,20150814,10.0,1,1,1,1
2919,2919,20150814,10.0,1,1,1,1
2920,2920,20150815,10.0,1,1,1,1
2921,2921,20150815,10.0,1,1,1,1
2922,2922,20150815,10.0,1,1,1,1
2923,2923,20150815,10.0,1,1,1,1
2924,2924,20150816,10.0,1,1,1,1
2925,2925,20150816,10.0,1,1,1,1
2926,2926,20150816,10.0,1,1,1,1
2927,2927,20150816,10.0,1,1,1,1
2928,2928,20150818,10.0,1,1,1,1
2929,2929,20150818,10.0,1,1,1,1
2930,2930,20150818,10.0,1,1,1,1
2931,2931,20150818,10.0,1,1,1,1
2932,2932,20150819,10.0,1,1,1,1
2933,2933,20150819,10.0,1,1,1,1
2934,2934,20150819,10.0,1,1,1,1
2935,2935,20150819,10.0,1,1,1,1
2936,2936,20150821,10.0,1,1,1,1
2937,2937,20150821,10.0,1,1,1,1
2938,2938,20150821,10.0,1,1,1,1
2939,2939,20150821,10.0,1,1,1,1
2940,2940,20150822,10.0,1,1,1,1
2941,2941,20150822,10.0,1,1,1,1
2942,2942,20150822,10.0,1,1,1,1
2943,2943,20150822,10.0,1,1,1,1
2944,2944,20150823,10.0,1,1,1,1
2945,2945,20150823,10.0,1,1,1,1
2946,2946,20150823,10.0,1,1,1,1
2947,2947,20150823,10.0,1,1,1,1
2948,2948,20150824,10.0,1,1,1,1
2949,2949,20150824,10.0,1,1,1,1
2950,2950,20150824,10.0,1,1,1,1
2951,2951,20150824,10.0,1,1,1,1
2952,2952,20150825,10.0,1,1,1,1
2953,2953,20150825,10.0,1,1,1,1
2954,2954,20150825,10.0,1,1,1,1
2955,2955,20150825,10.0,1,1,1,1
2956,2956,20150826,10.0,1,1,1,1
2957,2957,20150826,10.0,1,1,1,1
2958,2958,20150826,10.0,1,1,1,1
2959,2959,20150826,10.0,1,1,1,1
2960,2960,20150827,10.0,1,1,1,1
2961,2961,20150827,10.0,1,1,1,1
2962,2962,20150827,10.0,1,1,1,1
2963,2963,20150827,10.0,1,1,1,1
2964,2964,20150828,10.0,1,1,1,1
2965,2965,20150828,10.0,1,1,1,1
2966,2966,20150828,10.0,1,1,1,1
2967,2967,20150828,10.0,1,1,1,1
2968,2968,20150829,10.0,1,1,1,1
2969,2969,20150829,10.0,1,1,1,1
2970,2970,20150829,10.0,1,1,1,1
2971,2971,20150829,10.0,1,1,1,1
2972,2972,20150830,10.0,1,1,1,1
2973,2973,20150830,10.0,1,1,1,1
2974,2974,20150830,10.0,1,1,1,1
2975,2975,20150830,10.0,1,1,1,1
2976,2976,20150831,10.0,1,1,1,1
2977,2977,20150831,10.0,1,1,1,1
2978,2978,20150831,10.0,1,1,1,1
2979,2979,20150831,10.0,1,1,1,1
2980,2980,20150902,10.0,1,1,1,1
2981,2981,20150902,10.0,1,1,1,1
2982,2982,20150902,10.0,1,1,1,1
2983,2983,20150902,10.0,1,1,1,1
2984,2984,20150903,10.0,1,1,1,1
2985,2985,20150903,10.0,1,1,1,1
2986,2986,20150903,10.0,1,1,1,1
2987,2987,20150903,10.0,1,1,1,1
2988,2988,20150904,10.0,1,1,1,1
2989,2989,20150904,10.0,1,1,1,1
2990,2990,20150904,10.0,1,1,1,1
2991,2991,20150904,10.0,1,1,1,1
2992,2992,20150905,10.0,1,1,1,1
2993,2993,20150905,10.0,1,1,1,1
2994,2994,20150905,10.0,1,1,1,1
2995,2995,20150905,10.0,1,1,1,1
2996,2996,20150906,10.0,1,1,1,1
2997,2997,20150906,10.0,1,1,1,1
2998,2998,20150906,10.0,1,1,1,1
2999,2999,20150906,10.0,1,1,1,1
3000,3000,20150907,10.0,1,1,1,1
3001,3001,20150907,10.0,1,1,1,1
3002,3002,20150907,10.0,1,1,1,1
3003,3003,20150907,10.0,1,1,1,1
3004,3004,20150908,10.0,1,1,1,1
3005,3005,20150908,10.0,1,1,1,1
3006,3006,20150908,10.0,1,1,1,1
3007,3007,20150908,10.0,1,1,1,1
3008,3008,20150909,10.0,1,1,1,1
3009,3009,20150909,10.0,1,1,1,1
3010,3010,20150909,10.0,1,1,1,1
3011,3011,20150909,10.0,1,1,1,1
3012,3012,20150912,10.0,1,1,1,1
3013,3013,20150912,10.0,1,1,1,1
3014,3014,20150912,10.0,1,1,1,1
3015,3015,20150912,10.0,1,1,1,1
3016,3016,20150913,10.0,1,1,1,1
3017,3017,20150913,10.0,1,1,1,1
3018,3018,20150913,10.0,1,1,1,1
3019,3019,20150913,10.0,1,1,1,1
3020,3020,20150914,10.0,1,1,1,1
3021,3021,20150914,10.0,1,1,1,1
3022,3022,20150914,10.0,1,1,1,1
3023,3023,20150914,10.0,1,1,1,1
3024,3024,20150915,10.0,1,1,1,1
3025,3025,20150915,10.0,1,1,1,1
3026,3026,20150915,10.0,1,1,1,1
3027,3027,20150915,10.0,1,1,1,1
3028,3028,20150916,10.0,1,1,1,1
3029,3029,20150916,10.0,1,1,1,1
3030,3030,20150916,10.0,1,1,1,1
3031,3031,20150916,10.0,1,1,1,1
3032,3032,20150917,10.0,1,1,1,1
3033,3033,20150917,10.0,1,1,1,1
3034,3034,20150917,10.0,1,1,1,1
3035,3035,20150917,10.0,1,1,1,1
3036,3036,20150918,10.0,1,1,1,1
3037,3037,20150918,10.0,1,1,1,1
3038,3038,20150918,10.0,1,1,1,1
3039,3039,20150918,10.0,1,1,1,1
3040,3040,20150919,10.0,1,1,1,1
3041,3041,20150919,10.0,1,1,1,1
3042,3042,20150919,10.0,1,1,1,1
3043,3043,20150919,10.0,1,1,1,1
3044,3044,20150920,10.0,1,1,1,1
3045,3045,20150920,10.0,1,1,1,1
3046,3046,20150920,10.0,1,1,1,1
3047,3047,20150920,10.0,1,1,1,1
3048,3048,20150921,10.0,1,1,1,1
3049,3049,20150921,10.0,1,1,1,1
3050,3050,20150921,10.0,1,1,1,1
3051,3051,20150921,10.0,1,1,1,1
3052,3052,20150922,10.0,1,1,1,1
3053,3053,20150922,10.0,1,1,1,1
3054,3054,20150922,10.0,1,1,1,1
3055,3055,20150922,10.0,1,1,1,1
3056,3056,20150923,10.0,1,1,1,1
3057,3057,20150923,10.0,1,1,1,1
3058,3058,20150923,10.0,1,1,1,1
3059,3059,20150923,10.0,1,1,1,1
3060,3060,20150924,10.0,1,1,1,1
3061,3061,20150924,10.0,1,1,1,1
3062,3062,20150924,10.0,1,1,1,1
3063,3063,20150924,10.0,1,1,1,1
3064,3064,20150928,10.0,1,1,1,1
3065,3065,20150928,10.0,1,1,1,1
3066,3066,20150928,10.0,1,1,1,1
3067,3067,20150928,10.0,1,1,1,1
3068,3068,20150930,10.0,1,1,1,1
3069,3069,20150930,10.0,1,1,1,1
3070,3070,20150930,10.0,1,1,1,1
3071,3071,20150930,10.0,1,1,1,1
3072,3072,20151001,10.0,1,1,1,1
3073,3073,20151001,10.0,1,1,1,1
3074,3074,20151001,10.0,1,1,1,1
3075,3075,20151001,10.0,1,1,1,1
3076,3076,20151002,10.0,1,1,1,1
3077,3077,20151002,10.0,1,1,1,1
3078,3078,20151002,10.0,1,1,1,1
3079,3079,20151002,10.0,1,1,1,1
3080,3080,20151004,10.0,1,1,1,1
3081,3081,20151004,10.0,1,1,1,1
3082,3082,20151004,10.0,1,1,1,1
3083,3083,20151004,10.0,1,1,1,1
3084,3084,20151005,10.0,1,1,1,1
3085,3085,20151005,10.0,1,1,1,1
3086,3086,20151005,10.0,1,1,1,1
3087,3087,20151005,10.0,1,1,1,1
3088,3088,20151006,10.0,1,1,1,1
3089,3089,20151006,10.0,1,1,1,1
3090,3090,20151006,10.0,1,1,1,1
3091,3091,20151006,10.0,1,1,1,1
3092,3092,20151007,10.0,1,1,1,1
3093,3093,20151007,10.0,1,1,1,1
3094,3094,20151007,10.0,1,1,1,1
3095,3095,20151007,10.0,1,1,1,1
3096,3096,20151008,10.0,1,1,1,1
3097,3097,20151008,10.0,1,1,1,1
3098,3098,20151008,10.0,1,1,1,1
3099,3099,20151008,10.0,1,1,1,1
3100,3100,20151010,10.0,1,1,1,1
3101,3101,20151010,10.0,1,1,1,1
3102,3102,20151010,10.0,1,1,1,1
3103,3103,20151010,10.0,1,1,1,1
3104,3104,20151011,10.0,1,1,1,1
3105,3105,20151011,10.0,1,1,1,1
3106,3106,20151011,10.0,1,1,1,1
3107,3107,20151011,10.0,1,1,1,1
3108,3108,20151012,10.0,1,1,1,1
3109,3109,20151012,10.0,1,1,1,1
3110,3110,20151012,10.0,1,1,1,1
3111,3111,20151012,10.0,1,1,1,1
3112,3112,20151013,10.0,1,1,1,1
3113,3113,20151013,10.0,1,1,1,1
3114,3114,20151013,10.0,1,1,1,1
3115,3115,20151013,10.0,1,1,1,1
3116,3116,20151014,10.0,1,1,1,1
3117,3117,20151014,10.0,1,1,1,1
3118,3118,20151014,10.0,1,1,1,1
3119,3119,20151014,10.0,1,1,1,1
3120,3120,20151015,10.0,1,1,1,1
3121,3121,20151015,10.0,1,1,1,1
3122,3122,20151015,10.0,1,1,1,1
3123,3123,20151015,10.0,1,1,1,1
3124,3124,20151016,10.0,1,1,1,1
3125,3125,20151016,10.0,1,1,1,1
3126,3126,20151016,10.0,1,1,1,1
3127,3127,20151016,10.0,1,1,1,1
3128,3128,20151017,10.0,1,1,1,1
3129,3129,20151017,10.0,1,1,1,1
3130,3130,20151017,10.0,1,1,1,1
3131,3131,20151017,10.0,1,1,1,1
3132,3132,20151018,10.0,1,1,1,1
3133,3133,20151018,10.0,1,1,1,1
3134,3134,20151018,10.0,1,1,1,1
3135,3135,20151018,10.0,1,1,1,1
3136,3136,20151019,10.0,1,1,1,1
3137,3137,20151019,10.0,1,1,1,1
3138,3138,20151019,10.0,1,1,1,1
3139,3139,20151019,10.0,1,1,1,1
3140,3140,20151020,10.0,1,1,1,1
3141,3141,20151020,10.0,1,1,1,1
3142,3142,20151020,10.0,1,1,1,1
3143,3143,20151020,10.0,1,1,1,1
3144,3144,20151021,10.0,1,1,1,1
3145,3145,20151021,10.0,1,1,1,1
3146,3146,20151021,7.0,1,1,1,1
3147,3147,20151021,7.0,1,1,1,1
3148,3148,20151023,5.0,1,1,1,0
3149,3149,20151023,4.0,1,1,1,0
3150,3150,20151023,5.0,1,1,1,0
3151,3151,20151023,10.0,1,1,1,1
3152,3152,20151026,10.0,1,1,1,1
3153,3153,20151026,10.0,1,1,1,1
3154,3154,20151026,10.0,1,1,1,1
3155,3155,20151026,10.0,1,1,1,1
3156,3156,20151027,10.0,1,1,1,1
3157,3157,20151027,10.0,1,1,1,1
3158,3158,20151027,10.0,1,1,1,1
3159,3159,20151027,10.0,1,1,1,1
3160,3160,20151028,10.0,1,1,1,1
3161,3161,20151028,10.0,1,1,1,1
3162,3162,20151028,10.0,1,1,1,1
3163,3163,20151028,10.0,1,1,1,1
3164,3164,20151029,10.0,1,1,1,1
3165,3165,20151029,10.0,1,1,1,1
3166,3166,20151029,10.0,1,1,1,1
3167,3167,20151029,10.0,1,1,1,1
3168,3168,20151104,10.0,1,1,1,1
3169,3169,20151104,10.0,1,1,1,1
3170,3170,20151104,10.0,1,1,1,1
3171,3171,20151104,10.0,1,1,1,1
3172,3172,20151105,10.0,1,1,1,1
3173,3173,20151105,7.0,1,1,1,1
3174,3174,20151105,10.0,1,1,1,1
3175,3175,20151105,10.0,1,1,1,1
3176,3176,20151106,7.0,1,1,1,1
3177,3177,20151106,7.0,1,1,1,1
3178,3178,20151106,10.0,1,1,1,1
3179,3179,20151106,10.0,1,1,1,1
3180,3180,20151107,10.0,1,1,1,1
3181,3181,20151107,10.0,1,1,1,1
3182,3182,20151107,10.0,1,1,1,1
3183,3183,20151107,10.0,1,1,1,1
3184,3184,20151108,10.0,1,1,1,1
3185,3185,20151108,10.0,1,1,1,1
3186,3186,20151108,10.0,1,1,1,1
3187,3187,20151108,10.0,1,1,1,1
3188,3188,20151109,10.0,1,1,1,1
3189,3189,20151109,10.0,1,1,1,1
3190,3190,20151109,10.0,1,1,1,1
3191,3191,20151109,10.0,1,1,1,1
3192,3192,20151110,10.0,1,1,1,1
3193,3193,20151110,10.0,1,1,1,1
3194,3194,20151110,10.0,1,1,1,1
3195,3195,20151110,10.0,1,1,1,1
3196,3196,20151112,10.0,1,1,1,1
3197,3197,20151112,10.0,1,1,1,1
3198,3198,20151112,10.0,1,1,1,1
3199,3199,20151112,10.0,1,1,1,1
3200,3200,20151113,10.0,1,1,1,1
3201,3201,20151113,10.0,1,1,1,1
3202,3202,20151113,10.0,1,1,1,1
3203,3203,20151113,10.0,1,1,1,1
3204,3204,20151114,10.0,1,1,1,1
3205,3205,20151114,10.0,1,1,1,1
3206,3206,20151114,10.0,1,1,1,1
3207,3207,20151114,10.0,1,1,1,1
3208,3208,20151115,10.0,1,1,1,1
3209,3209,20151115,10.0,1,1,1,1
3210,3210,20151115,10.0,1,1,1,1
3211,3211,20151115,10.0,1,1,1,1
3212,3212,20151116,10.0,1,1,1,1
3213,3213,20151116,7.0,1,1,1,1
3214,3214,20151116,7.0,1,1,1,1
3215,3215,20151116,7.0,1,1,1,1
3216,3216,20151118,10.0,1,1,1,1
3217,3217,20151118,10.0,1,1,1,1
3218,3218,20151118,10.0,1,1,1,1
3219,3219,20151118,10.0,1,1,1,1
3220,3220,20151119,10.0,1,1,1,1
3221,3221,20151119,10.0,1,1,1,1
3222,3222,20151119,10.0,1,1,1,1
3223,3223,20151119,10.0,1,1,1,1
3224,3224,20151120,10.0,1,1,1,1
3225,3225,20151120,10.0,1,1,1,1
3226,3226,20151120,10.0,1,1,1,1
3227,3227,20151120,7.0,1,1,1,1
3228,3228,20151121,7.0,1,1,1,1
3229,3229,20151121,10.0,1,1,1,1
3230,3230,20151121,10.0,1,1,1,1
3231,3231,20151121,10.0,1,1,1,1
3232,3232,20151122,10.0,1,1,1,1
3233,3233,20151122,10.0,1,1,1,1
3234,3234,20151122,10.0,1,1,1,1
3235,3235,20151122,10.0,1,1,1,1
3236,3236,20151123,10.0,1,1,1,1
3237,3237,20151123,10.0,1,1,1,1
3238,3238,20151123,10.0,1,1,1,1
3239,3239,20151123,10.0,1,1,1,1
3240,3240,20151124,10.0,1,1,1,1
3241,3241,20151124,10.0,1,1,1,1
3242,3242,20151124,10.0,1,1,1,1
3243,3243,20151124,10.0,1,1,1,1
3244,3244,20151125,10.0,1,1,1,1
3245,3245,20151125,10.0,1,1,1,1
3246,3246,20151125,7.0,1,1,1,1
3247,3247,20151125,10.0,1,1,1,1
3248,3248,20151126,7.0,1,1,1,1
3249,3249,20151126,7.0,1,1,1,1
3250,3250,20151126,10.0,1,1,1,1
3251,3251,20151126,5.0,1,1,1,0
3252,3252,20151128,4.0,1,1,1,0
3253,3253,20151128,7.0,1,1,1,1
